time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2002-08-13T06:05:37.650Z,-6.998,104.016,33,5.8,mwc,114,,,1.17,us,usp000b9tb,2016-11-09T23:14:10.440Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,hrv
2002-07-24T03:05:05.540Z,-9.285,118.616,28.8,5.9,mwc,240,,,0.97,us,usp000b8ny,2016-11-09T23:03:30.353Z,"Sumbawa region, Indonesia",earthquake,,2,,,reviewed,us,hrv
2002-06-27T05:50:35.110Z,-6.963,104.181,11,6.5,mwc,428,,,1.15,us,usp000b70m,2016-11-10T00:38:47.414Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,hrv
2002-01-15T07:12:58.030Z,-6.314,105.205,10,6.1,mwc,209,,,1.23,us,usp000awh1,2017-04-26T17:59:42.060Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-12-29T14:32:22.600Z,-6.009,102.849,33,5.6,mwc,196,,,0.99,us,usp000avg4,2016-11-10T00:19:02.655Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-10-14T01:10:45.610Z,-8.598,110.633,67.2,5.8,mwc,279,,,0.99,us,usp000aqw5,2016-11-09T23:42:54.019Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-09-20T02:01:51.820Z,-11.375,115.042,10,5.6,mwc,216,,,1.09,us,usp000apg9,2016-11-09T23:31:35.477Z,"south of Bali, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-08-07T03:22:35.890Z,-8.61,113.832,90.5,5.6,mwc,181,,,1.01,us,usp000akyv,2016-11-09T23:10:42.901Z,"Java, Indonesia",earthquake,,10.9,,,reviewed,us,hrv
2001-07-31T09:43:14.500Z,-5.281,103.336,33,5.7,mwc,182,,,0.98,us,usp000akkk,2016-11-09T23:06:41.069Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-05-25T05:06:10.680Z,-7.869,110.179,143.1,6.3,mwc,283,,,1.2,us,usp000afgk,2017-04-26T17:58:59.626Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-04-25T21:02:42.310Z,-9.183,106.487,33,5.5,mwc,198,,,0.89,us,usp000adys,2016-11-09T22:22:41.557Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-03-12T23:35:08.370Z,-7.206,106.116,33,5.8,mwc,256,,,0.91,us,usp000aba1,2016-11-09T22:03:39.171Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
2001-02-16T05:59:09.480Z,-7.161,117.488,521,6.1,mwc,371,,,0.93,us,usp000a9qk,2016-11-10T00:26:18.536Z,"Bali Sea",earthquake,,,,,reviewed,us,hrv
2000-11-05T04:45:34.540Z,-6.076,102.68,33,5.8,mwc,62,,,1.05,us,usp000a2zb,2016-11-09T23:53:21.259Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-10-30T12:01:30.760Z,-9.708,119.075,33,6,mwc,148,,,1.08,us,usp000a2qh,2017-04-26T17:57:53.761Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-10-25T09:32:23.970Z,-6.549,105.63,38,6.8,mwc,415,,,0.89,us,usp000a2ck,2017-04-26T17:57:52.601Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-10-07T11:57:40.940Z,-9.974,119.378,33,5.9,mwc,217,,,1.18,us,usp000a1dh,2016-11-09T23:39:58.159Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-08-24T11:36:45.370Z,-6.026,102.687,33,5.8,mwc,225,,,1.02,us,usp0009z3f,2016-11-09T23:19:12.770Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-07-24T12:17:26.530Z,-5.561,102.886,33,5.7,mwc,151,,,1,us,usp0009x3g,2016-11-09T23:03:25.959Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-07-21T02:18:07.360Z,-5.551,105.804,140.1,5.5,mb,202,,,0.96,us,usp0009wwd,2014-11-07T01:10:38.812Z,"Sunda Strait, Indonesia",earthquake,,,,37,reviewed,us,us
2000-07-08T04:52:55.410Z,-5.408,102.7,33,5.9,mwc,267,,,0.99,us,usp0009w0x,2016-11-09T22:56:11.887Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-06-09T08:00:24.150Z,-5.549,102.679,33,6,mwb,237,,,1.39,us,usp0009ua2,2016-11-09T22:42:45.237Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2000-06-09T06:27:26.330Z,-5.365,102.762,33,5.5,mwc,129,,,1.13,us,usp0009u9v,2016-11-09T22:42:44.740Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-06-09T05:35:50.550Z,-5.33,102.754,33,5.5,mwc,166,,,1.06,us,usp0009u9r,2016-11-09T22:42:44.224Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-06-05T03:00:26.970Z,-5.605,102.886,33,5.8,mwc,262,,,1.01,us,usp0009u0q,2016-11-09T22:41:10.087Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
2000-03-10T16:22:47.180Z,-8.701,106.379,33,5.5,mwb,,,,1.17,us,usp0009phb,2016-11-09T22:02:45.540Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
2000-01-28T22:57:51.700Z,-9.691,118.764,83.4,5.6,mwc,,,,1.12,us,usp0009mt0,2016-11-09T21:45:48.461Z,"Sumbawa region, Indonesia",earthquake,,10.2,,,reviewed,us,hrv
2000-01-08T03:44:54.320Z,-6.746,105.646,61.7,5.6,mwc,,,,1,us,usp0009kw1,2016-11-09T21:37:23.177Z,"Sunda Strait, Indonesia",earthquake,,4.7,,,reviewed,us,hrv
2000-01-05T18:26:07.520Z,-9.195,109.592,33,5.8,mwc,,,,1.24,us,usp0009ksy,2016-11-09T21:36:04.034Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-12-21T14:14:57.610Z,-6.845,105.555,56,6.5,mwb,,,,1.03,us,usp0009k3r,2017-04-26T17:56:44.853Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,us
1999-08-14T00:16:52.290Z,-5.885,104.711,101.4,6.4,mwc,,,,0.98,us,usp0009d0j,2017-04-26T17:56:08.580Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-07-19T05:00:52.690Z,-9.03,120.159,33,5.5,mwc,,,,1.26,us,usp0009buh,2016-11-09T23:01:35.144Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-03-27T08:03:45.090Z,-9.682,112.79,33,5.6,mwb,,,,1.08,us,usp000958w,2016-11-09T22:10:43.229Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
1999-03-24T20:32:59.020Z,-7.028,117.089,621.4,5.5,mwc,,,,0.8,us,usp000953s,2016-11-09T22:09:16.964Z,"Bali Sea",earthquake,,,,,reviewed,us,hrv
1999-02-03T06:35:56.680Z,-6.19,104.222,33,5.8,mwc,,,,0.95,us,usp0009268,2016-11-09T21:48:19.327Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-09-28T13:34:30.490Z,-8.194,112.413,151.6,6.6,mwb,,,,1.39,us,usp0008vnn,2017-04-26T17:55:08.005Z,"Java, Indonesia",earthquake,,,,,reviewed,us,us
1998-09-20T21:21:55.120Z,-7.77,106.951,67.4,5.5,mwc,,,,1.2,us,usp0008v91,2016-11-09T23:32:06.884Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-05-24T02:32:53.530Z,-6.513,104.906,52.9,5.6,mwc,,,,1.35,us,usp0008nn3,2016-11-09T22:36:13.542Z,"Sunda Strait, Indonesia",earthquake,,9.9,,,reviewed,us,hrv
1998-04-27T23:51:35.720Z,-6.082,113.097,590.7,5.7,mwc,,,,1,us,usp0008m2a,2016-11-09T22:24:00.430Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1997-10-29T04:55:58.710Z,-6.38,104.013,45.2,5.6,mwc,,,,1.17,us,usp00089r7,2016-11-09T03:18:05.213Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,hrv
1997-10-23T01:16:01.810Z,-8.666,117.017,160,5.7,mwc,,,,1.02,us,usp00089fx,2016-11-09T23:47:39.112Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,hrv
1997-07-11T09:55:12.580Z,-5.697,110.796,574.4,6,mwc,,,,0.99,us,usp00084q6,2016-11-09T22:57:56.362Z,"Java Sea",earthquake,,,,,reviewed,us,hrv
1997-03-17T08:05:48.410Z,-6.614,105.514,33,6.4,mwc,,,,1.1,us,usp0007yym,2017-04-26T17:53:13.666Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,hrv
1997-02-15T12:11:14.720Z,-7.782,117.413,274.4,5.6,mwc,,,,1.22,us,usp0007xa2,2016-11-09T21:53:20.960Z,"Bali Sea",earthquake,,,,,reviewed,us,hrv
1997-02-10T19:25:26.940Z,-9.641,119.51,33,5.9,mwc,,,,1.17,us,usp0007x1q,2017-04-26T17:53:07.016Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-12-13T09:56:01.570Z,-6.23,104.104,69.3,5.5,mwc,,,,1.24,us,usp0007uce,2016-11-10T00:11:58.879Z,"Sunda Strait, Indonesia",earthquake,,11.2,,,reviewed,us,hrv
1996-12-09T03:54:16.310Z,-7.936,107.489,50.9,6.1,mwc,,,,1.25,us,usp0007u5k,2017-04-13T22:09:11.500Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-11-02T00:08:50.670Z,-7.558,117.301,301.8,5.8,mwb,,,,0.93,us,usp0007s9t,2016-11-09T23:52:25.047Z,"Bali Sea",earthquake,,,,,reviewed,us,us
1996-09-25T21:16:09.680Z,-9.295,108.725,33,5.6,mwc,,,,1.38,us,usp0007qg5,2016-11-09T23:34:16.135Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1996-02-12T09:08:07.990Z,-11.044,118.67,8,6.1,mw,,,,1.4,us,usp0007ct1,2016-11-10T00:26:02.748Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-09-23T16:05:49.560Z,-5.561,104.062,45.4,6,mw,,,,0.9,us,usp00073v8,2017-04-26T17:51:01.062Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-05-13T21:00:56.140Z,-5.304,108.903,576.7,5.9,mw,,,,1,us,usp0006xae,2016-11-09T22:30:56.735Z,"Java Sea",earthquake,,,,,reviewed,us,hrv
1995-05-05T17:19:19.390Z,-8.725,111.034,76.5,5.9,mw,,,,1.2,us,usp0006wxp,2016-11-09T22:27:28.586Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-05-05T13:01:41.470Z,-9.897,118.915,33,5.7,mw,,,,1.2,us,usp0006wxg,2016-11-09T22:27:27.560Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-03-20T08:14:51.970Z,-8.012,116.494,231.8,5.8,mw,,,,1.1,us,usp0006uf5,2016-11-09T22:07:22.754Z,"Lombok region, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-12-20T11:08:50.670Z,-6.134,103.933,37,5.5,mb,,,,1,us,usp0006q85,2014-11-07T00:56:58.858Z,"southwest of Sumatra, Indonesia",earthquake,,,,35,reviewed,us,us
1994-12-12T14:52:53.310Z,-9.975,119.199,25.9,5.6,mw,,,,1.3,us,usp0006pz1,2016-11-10T00:11:26.378Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-11-15T20:18:11.310Z,-5.589,110.186,560.6,6.5,mw,,,,0.9,us,usp0006npt,2016-11-10T00:52:08.617Z,"Java Sea",earthquake,,,,,reviewed,us,hrv
1994-09-28T17:33:58.210Z,-5.731,110.364,628.2,6,mw,,,,0.9,us,usp0006k58,2016-11-09T23:35:43.893Z,"Java Sea",earthquake,,,,,reviewed,us,hrv
1994-09-28T16:39:51.670Z,-5.786,110.352,637.5,6.6,mw,,,,1,us,usp0006k55,2016-11-09T23:35:43.397Z,"Java Sea",earthquake,,,,,reviewed,us,hrv
1994-09-12T11:30:14.920Z,-8.91,106.476,33,5.7,mw,,,,1.2,us,usp0006j9a,2016-11-09T23:28:10.163Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-07-26T01:46:33.100Z,-10.263,113.59,33,5.7,mb,,,,1.1,us,usp0006g4g,2014-11-07T00:55:55.042Z,"south of Java, Indonesia",earthquake,,,,42,reviewed,us,us
1994-07-18T16:33:59.840Z,-9.591,112.939,33,5.5,mw,,,,1.3,us,usp0006fvc,2016-11-09T23:01:03.138Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-18T22:38:19.000Z,-10.15,113.632,46,5.5,mw,,,,1.4,us,usp0006ehe,2016-11-09T22:47:19.726Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-15T10:28:50.600Z,-10.168,113.749,28.8,6.1,mw,,,,1.4,us,usp0006eb0,2016-11-09T22:46:10.932Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-15T09:50:23.040Z,-10.149,113.686,28.8,5.5,mb,,,,1.1,us,usp0006eaz,2014-11-07T00:55:42.323Z,"south of Java, Indonesia",earthquake,,,,41,reviewed,us,us
1994-06-15T09:22:57.220Z,-10.335,113.66,19.9,6.2,mwb,,,,1.4,us,usp0006eaw,2016-11-10T00:37:43.990Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
1994-06-13T22:48:27.540Z,-10.328,113.621,25.5,5.6,mb,,,,1.2,us,usp0006e7v,2014-11-07T00:55:41.880Z,"south of Java, Indonesia",earthquake,,,,43,reviewed,us,us
1994-06-13T21:10:06.160Z,-10.233,113.569,33,5.8,ms,,,,1.2,us,usp0006e7q,2015-05-13T18:53:34.000Z,"south of Java, Indonesia",earthquake,,,,5,reviewed,us,us
1994-06-13T21:04:09.430Z,-10.285,113.491,23.5,5.6,mw,,,,1.4,us,usp0006e7n,2016-11-09T22:45:13.080Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-09T16:37:46.530Z,-10.143,113.623,33,5.8,mb,,,,1.1,us,usp0006e0g,2014-11-07T00:55:40.540Z,"south of Java, Indonesia",earthquake,,,,39,reviewed,us,us
1994-06-05T17:51:57.020Z,-10.645,112.654,39.8,5.5,mw,,,,1.3,us,usp0006dsu,2016-11-09T22:41:30.938Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-05T05:56:45.390Z,-10.717,113.492,33,5.6,mb,,,,1.2,us,usp0006dru,2014-11-07T00:55:39.371Z,"south of Java, Indonesia",earthquake,,,,49,reviewed,us,us
1994-06-05T01:45:02.160Z,-10.349,113.398,25.9,6.1,mw,,,,1.3,us,usp0006drj,2016-11-10T00:36:54.682Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-04T20:09:34.700Z,-10.826,113.199,30.3,5.5,mw,,,,1.2,us,usp0006dr6,2016-11-09T22:41:05.316Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-04T11:36:36.070Z,-10.831,113.225,34.1,5.6,mw,,,,1.2,us,usp0006dq9,2016-11-09T22:41:03.595Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-04T00:57:50.660Z,-10.777,113.366,11.2,6.5,mw,,,,1.2,us,usp0006dp4,2016-11-10T00:36:51.066Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-03T23:42:31.070Z,-10.473,112.81,32.3,5.5,mb,,,,1.2,us,usp0006dnv,2014-11-07T00:55:38.758Z,"south of Java, Indonesia",earthquake,,,,35,reviewed,us,us
1994-06-03T23:02:00.550Z,-10.395,113.588,23.9,5.6,mb,,,,1.1,us,usp0006dns,2014-11-07T00:55:38.738Z,"south of Java, Indonesia",earthquake,,,,39,reviewed,us,us
1994-06-03T21:21:09.540Z,-10.416,112.897,43.5,5.9,mb,,,,1.2,us,usp0006dnf,2015-05-13T18:53:34.000Z,"south of Java, Indonesia",earthquake,,,,46,reviewed,us,us
1994-06-03T21:06:59.880Z,-10.362,112.892,25.9,6.6,mw,,,,1.2,us,usp0006dnc,2016-11-10T00:36:47.475Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-03T18:16:19.090Z,-10.468,112.962,40.3,5.6,mw,,,,1.3,us,usp0006dmz,2016-11-09T22:40:35.567Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-03T04:54:50.030Z,-10.391,112.998,42.7,5.6,mw,,,,1.2,us,usp0006dkm,2016-11-09T22:40:34.579Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-02T18:17:34.020Z,-10.477,112.835,18.4,7.8,mw,,,,1.1,us,usp0006djk,2017-04-26T17:49:07.383Z,"south of Java, Indonesia",earthquake,,4,,,reviewed,us,hrv
1994-04-25T22:21:51.520Z,-9.343,113.058,67.7,5.8,mw,,,,1.1,us,usp0006bmm,2016-11-09T22:23:00.328Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-11-28T10:50:27.150Z,-5.599,110.267,569.4,5.5,mw,,,,1,us,usp00064ce,2016-11-10T00:04:54.206Z,"Java Sea",earthquake,,,,,reviewed,us,hrv
1993-02-10T10:53:07.200Z,-7.745,105.262,32.8,5.8,mw,,,,1.2,us,usp0005mvu,2016-11-09T21:51:01.356Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-12-27T21:49:04.470Z,-6.087,113.05,600.9,6,mw,,,,0.9,us,usp0005jyn,2016-11-10T00:18:19.021Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-11-21T03:04:08.050Z,-8.643,110.423,47.9,5.5,mw,,,,1.1,us,usp0005h4g,2016-11-09T02:07:33.144Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-10-18T17:42:51.450Z,-6.74,105.602,37.4,5.8,ms,,,,1.1,us,usp0005fhu,2015-05-13T18:53:32.000Z,"Sunda Strait, Indonesia",earthquake,,6.6,,14,reviewed,us,us
1992-10-18T00:58:05.880Z,-10.022,117.093,26.9,5.6,mw,,,,1.2,us,usp0005fgd,2016-11-09T23:45:03.246Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-09-02T05:50:01.900Z,-6.046,112.138,624.6,6.7,mw,,,,1,us,usp0005dew,2016-11-09T23:23:23.698Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-08-05T02:09:41.370Z,-5.586,102.81,36.5,5.7,mw,,,,1.1,us,usp0005c03,2016-11-09T23:09:58.214Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-06-24T12:27:11.210Z,-5.311,102.974,46.6,5.7,mw,,,,1.2,us,usp00059ka,2016-11-09T22:50:07.978Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-06-09T00:31:56.310Z,-8.474,111.1,63.9,6.1,mw,,,,1.2,us,usp00058v4,2016-11-09T22:43:04.123Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-05-21T18:05:52.560Z,-8.748,117.604,143.4,5.5,mwb,,,,1.1,us,usp00057u9,2016-11-09T22:34:34.786Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,us
1992-05-16T21:30:52.330Z,-6.047,105.284,33,5.7,ms,,,,1.2,us,usp00057g2,2014-11-07T00:50:38.072Z,"Sunda Strait, Indonesia",earthquake,,,,1,reviewed,us,us
1992-04-18T14:28:13.100Z,-5.61,102.881,32.1,5.5,mw,,,,1.1,us,usp00055z9,2016-11-09T22:19:56.329Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-04-18T09:16:52.850Z,-5.454,103.001,29.3,6.6,mw,,,,1.3,us,usp00055yz,2017-04-26T17:46:31.213Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-03-24T17:19:30.410Z,-7.751,117.464,280.3,5.6,mw,,,,1,us,usp00054sa,2016-11-09T22:09:12.483Z,"Bali Sea",earthquake,,,,,reviewed,us,hrv
1992-02-06T03:54:37.610Z,-5.684,103.162,33.3,5.7,mw,,,,1.1,us,usp00052pk,2016-11-09T21:49:12.803Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-02-06T01:12:38.550Z,-5.72,103.156,36.8,6.5,mwb,,,,1.1,us,usp00052p8,2016-11-10T00:25:30.552Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1991-12-24T03:38:17.940Z,-5.702,110.209,533.2,5.5,mw,,,,1,us,usp00050wn,2016-11-10T00:17:00.454Z,"Java Sea",earthquake,,,,,reviewed,us,hrv
1991-10-19T08:48:19.220Z,-9.012,117.17,96.7,5.5,mw,,,,1.1,us,usp0004y13,2016-11-09T23:45:32.129Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-07-05T04:30:52.550Z,-9.585,114.673,53.7,6.1,mw,,,,1.1,us,usp0004ttb,2016-11-09T22:55:09.189Z,"south of Bali, Indonesia",earthquake,,9.7,,,reviewed,us,hrv
1991-06-06T02:28:46.890Z,-5.965,103.914,52.5,5.6,mw,,,,1,us,usp0004sk4,2016-11-09T22:41:51.040Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1991-05-17T06:37:47.010Z,-9.941,119.78,20.8,5.5,mw,,,,1.1,us,usp0004rrb,2016-11-09T22:32:41.118Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-09-17T11:57:24.110Z,-5.917,103.796,59,5.8,mw,,,,1,us,usp0004eu2,2016-11-09T23:30:43.584Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-08-26T05:16:39.850Z,-9.152,110.765,33,5.5,mw,,,,1.1,us,usp0004dwq,2016-11-09T23:20:23.516Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-08-02T15:03:27.650Z,-6.46,105.396,47.6,5.8,mw,,,,1,us,usp0004cvr,2016-11-09T23:07:57.816Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-07-06T00:16:20.440Z,-6.904,108.12,13.5,5.5,mw,,,,1.4,us,usp0004beh,2017-04-26T17:44:24.980Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-06-08T21:37:38.450Z,-9.103,120.264,33,5.5,mw,,,,1.1,us,usp0004a9n,2016-11-09T22:42:37.703Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-05-24T20:09:23.240Z,-7.363,120.363,588.9,7.1,mw,,,,0.9,us,usp00049qg,2016-11-10T00:35:53.437Z,"Flores Sea",earthquake,,,,,reviewed,us,hrv
1990-05-21T13:24:36.690Z,-8.137,109.043,27.5,5.6,mw,,,,1.1,us,usp00049k9,2016-11-09T22:34:32.692Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-04-06T05:47:43.650Z,-6.817,105.14,33,5.8,mw,,,,1.3,us,usp00047hw,2016-11-09T22:14:41.254Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-03-06T13:30:58.410Z,-11.147,117.44,21.9,5.5,mw,,,,1.2,us,usp000468h,2016-11-09T22:01:26.157Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-02-04T07:58:14.070Z,-10.233,110.29,45.8,5.8,mw,,,,1.1,us,usp0004529,2016-11-09T21:48:30.155Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1990-01-05T10:10:21.810Z,-8.8,106.442,29,5.8,mw,,,,1.3,us,usp00043xp,2016-11-09T21:36:18.599Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1989-10-31T19:35:00.450Z,-9.306,112.05,33,5.6,mw,,,,1.3,us,usp00041j2,2016-11-09T23:51:30.452Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1989-10-31T18:44:20.660Z,-9.219,111.962,33,5.6,mw,,,,1.3,us,usp00041hz,2016-11-09T23:51:29.966Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1989-09-12T15:29:15.480Z,-9.011,110.521,48.3,5.5,mw,,,,1.3,us,usp0003zfz,2016-11-09T23:28:03.163Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1989-09-12T08:55:57.920Z,-9.017,110.503,33,5.6,mw,,,,1.3,us,usp0003zfg,2016-11-09T23:28:02.658Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1989-06-09T15:34:11.640Z,-7.865,117.517,245.2,5.7,mw,,,,1,us,usp0003w4g,2016-11-09T22:43:01.061Z,"Bali Sea",earthquake,,,,,reviewed,us,hrv
1988-10-27T15:07:17.570Z,-7.381,120.295,595.6,5.8,mw,,,,0.9,us,usp0003n95,2016-11-09T23:49:31.628Z,"Flores Sea",earthquake,,3.1,,,reviewed,us,hrv
1988-10-10T19:26:41.550Z,-5.824,103.142,36,5.7,mw,,,,0.9,us,usp0003mqc,2016-11-09T23:41:34.328Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1988-08-17T01:59:07.710Z,-7.698,107.15,27.1,6,mw,,,,1,us,usp0003k2n,2016-11-10T00:43:04.810Z,"Java, Indonesia",earthquake,,,,,reviewed,us,nc
1988-07-16T08:34:17.700Z,-7.342,120.19,424.1,5.7,mw,,,,1.1,us,usp0003hx3,2016-11-09T23:00:01.728Z,"Flores Sea",earthquake,,2.7,,,reviewed,us,hrv
1988-06-03T17:41:59.680Z,-11.518,116.173,38.1,5.5,mb,,,,1.3,us,usp0003gp8,2014-11-07T00:42:15.463Z,"south of Lombok, Indonesia",earthquake,,16,,4,reviewed,us,us
1988-05-11T17:27:58.380Z,-11.125,116.274,40.9,5.5,mw,,,,1.2,us,usp0003fvq,2016-11-09T22:29:57.581Z,"south of Lombok, Indonesia",earthquake,,,,,reviewed,us,hrv
1988-04-08T11:20:51.400Z,-8.823,117.498,106.9,5.7,mw,,,,1,us,usp0003etk,2016-11-09T22:15:27.336Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,hrv
1988-04-04T16:12:25.290Z,-9.364,112.874,60.9,5.9,mw,,,,1.1,us,usp0003enz,2016-11-09T22:13:51.217Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1987-12-17T20:22:58.360Z,-9.169,114.61,46,6,mw,,,,1.1,us,usp0003bc8,2017-04-13T21:59:52.801Z,"south of Bali, Indonesia",earthquake,,,,,reviewed,us,hrv
1987-11-18T01:34:00.140Z,-8.094,108.793,65.5,5.5,mw,,,,1.1,us,usp0003a7g,2016-11-09T23:59:31.422Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1987-10-10T14:26:36.960Z,-6.066,113.153,573.9,5.9,mw,,,,1,us,usp0003952,2016-11-09T23:41:32.770Z,"Java, Indonesia",earthquake,,2.8,,,reviewed,us,hrv
1987-10-09T10:17:38.990Z,-7.871,105.256,30.2,5.5,mw,,,,1.2,us,usp000393p,2016-11-09T23:41:09.496Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1986-12-19T03:41:55.310Z,-9.917,119.201,24.9,6.5,mw,,,,1.4,us,usp00030zf,2017-04-26T17:40:27.835Z,"Sumba region, Indonesia",earthquake,,,,,reviewed,us,nc
